,errorLimit,f1,fbest,freq,grad,sol,time
30,0.1,200,[3.75505761],"201.07191070745566, 785.5253409210824, 1456.9898353966923, 2087.7713458928256, 2445.608227522463, 3014.7954239616324",600,"[2.8518948995223306, 2.992934539616262, 3.4069197081815115, 3.6592119207218183, 3.2496603143590193, 4.736788896970805, 3.1883049521587217, 5.291414055877419, 2.9323359851907376, 3.581978792238901, 3.0716777295948647, 3.524791635604054, 3.0373329176833037, 2.763811167902194, 5.506062468624078, 2.473445223278852, 2.6594508101268683, 3.0295228699930563, 4.647120169291966, 2.845109913983337, 2.394213252389097, 2.897236678155879, 4.042251781075303, 3.60480514308182, 3.2081403968976128, 4.968085503907009, 3.4238243061628855, 3.3441497531262447, 4.6035640026849345, 2.44967522946678, 3.739548621483379, 2.727968837571664, 4.518662614274115, 2.677446173594653, 4.029151691193625, 3.8971786240002197, 2.5243044521797047, 3.788541254835296, 3.0515956050117907, 4.167511888195551]",3604.35578083992
31,0.1,200,[4.17222444],"193.4583162724993, 801.3763524588365, 1421.060878379044, 2011.4792303852184, 2482.4783747600636, 2720.2531756810613",600,"[4.865488701020694, 3.458844055195967, 3.6277092380756204, 2.965979682130283, 3.426231045561966, 3.7743245706881705, 5.6022715924498305, 2.572601948732247, 3.9503660512146554, 3.264446430616636, 2.1829196706805485, 3.1224120949271454, 2.7981462641168777, 3.289903778316218, 6.022040214534243, 6.415276945138714, 2.5109271192471168, 2.9580589036887392, 3.5235118770343017, 4.652062034896622, 2.398525408894095, 2.9402492440022256, 4.659086565213478, 2.9422802358916216, 6.598349057946118, 4.6107011650330865, 3.993675022677363, 2.957413071543813, 3.719315563066857, 4.688790917053637, 4.784348262431938, 2.4164521399386674, 2.894808714535188, 2.0963509808292953, 4.384634416542579, 3.1034638098672347, 3.2641214108260885, 3.5176782562893205, 3.6166468365688353, 4.973431474747793]",3629.1386947631836
32,0.1,200,[2.05616285],"203.96623421680556, 780.9637538021896, 1413.6639821427143, 1928.2243711649696, 2636.529294261466, 3264.146438582994",600,"[2.836027993134377, 3.7059649581033813, 2.9450180551387044, 3.3963345268671223, 2.8246833659098427, 3.209887452730255, 3.779518680117735, 3.8639153871011636, 3.860922219494745, 3.5061897318911783, 3.6608733657226913, 3.2174294050177643, 2.618724561832033, 3.323615914883781, 4.018128956726767, 4.499336638238582, 4.332084338538095, 3.9268843120035024, 2.560364801721089, 4.271367901799622, 2.925766431280376, 3.8268694353513797, 2.7353018696178393, 2.752999838224514, 3.3407723375807916, 2.7836829694970677, 4.55264438929323, 3.250317782598636, 2.3668724819938167, 3.7545563196847427, 3.5107244156252255, 3.227847882710304, 3.5913516528303324, 2.7406434474147003, 4.287126459751888, 2.82145644794298, 3.1586809090594516, 2.938495157954979, 2.3856697951382877, 3.856580054207711]",3631.615179538727
33,0.1,200,[3.19110103],"193.07206781638143, 852.4064475721453, 1384.657609043782, 2051.5701860241843, 2521.6482262533473, 3278.205120183142",600,"[2.8490679630432347, 2.7193427053699395, 4.111716385341412, 3.554160072871758, 4.04528153376809, 2.924038616693985, 4.0252243877277785, 2.7613428847683, 3.0171748272675125, 3.9635433485028435, 4.141479411223126, 5.650282860427858, 2.436441691837892, 2.9451327895351525, 3.3717761083620608, 3.4578646970461593, 4.3539540115835615, 4.648178888840055, 2.88232413552816, 3.11377242454968, 2.6065330293100066, 3.1650267441442064, 3.9617236236221243, 3.65935346802755, 3.5385635747539608, 4.373714367002269, 3.2936906806167676, 3.7243567906885136, 3.685712753846991, 3.30517686877496, 3.5011162821268815, 4.304316464841473, 3.3417919314652544, 5.053807935449187, 4.080457955221195, 3.534140739865948, 2.4316549668896306, 3.457976133994542, 5.030667124313803, 3.7146379388257764]",3607.2686116695404
34,0.1,200,[3.29983845],"202.12734166075813, 888.339108320874, 1449.5628291551775, 1928.4706665259885, 2596.909801333807, 3185.3616387432853",600,"[3.1288818779120846, 3.238434059239842, 5.642139920459963, 3.2022549501025117, 3.09316587306261, 3.9905842940344516, 3.034380147633274, 3.4165048552725272, 3.5924118365668063, 3.095807175109466, 3.019518419737666, 3.613266804680032, 2.8319002096084445, 3.2105091957732945, 2.8596739424240236, 4.183913821733337, 5.237140801264056, 4.220115310721589, 3.247001976720257, 3.5192775196380026, 4.4042788962885, 4.0283674144827275, 4.123313275473523, 5.743757390621653, 3.8144184375533032, 2.7125386585765177, 2.190282156636199, 5.716607215018419, 3.1460529075365393, 4.034871571475686, 5.462668434055496, 4.252821527565813, 3.9497474880156456, 3.0998187490098075, 5.537761191029258, 3.3771910694525324, 2.862766003154665, 2.799090443957344, 2.518740112456578, 3.828855036289992]",3610.685794353485
35,0.1,200,[4.21396344],"204.51713632225156, 830.0959461090937, 1586.2650697107727, 1977.6556340890597, 2662.8524540627564, 3277.5664313757156",600,"[3.8257916426532854, 2.3249425275529174, 2.460599728566951, 3.525697865336817, 2.843938860334185, 3.7226947273649773, 4.7716354480439875, 5.404245876363451, 3.451627639296015, 3.575813426837838, 2.6845790871624446, 2.6151654468305328, 4.118577555767729, 3.160812025065354, 5.015327325692944, 3.8662979567056066, 2.6601272113418046, 3.8612632847182997, 2.8735002844950563, 2.361870655832495, 4.905153349419332, 3.4767264188651774, 3.334461284939294, 4.695117213034668, 4.530399903369613, 3.2612428068257233, 2.69197368316183, 4.113479554097377, 3.1445615017379422, 3.41890482158147, 4.5756996907560366, 2.6595337384558952, 2.734683518398116, 3.9821779277045106, 3.6064552273944486, 2.7941239848419515, 3.9909182634323805, 2.767644857045548, 3.354646718042139, 4.498723286281015]",3608.552629709244
36,0.1,200,[3.84957845],"219.21876145582067, 802.1848059050566, 1476.6319799128942, 1914.7801495173603, 2612.6213467396046, 3104.164880876149",600,"[4.370360204883727, 3.731295247050899, 3.500715681902225, 2.680128995953081, 2.902795715606555, 3.1041566466261683, 3.6212332218713303, 3.3306643230944264, 4.517158658528737, 4.092389049576978, 4.376132678702646, 3.9698637437985895, 2.40339970801135, 3.8027851141450077, 3.913463070520406, 3.3387558381205853, 4.891971674361307, 2.585153006891651, 3.0820385813944524, 3.4107228781021495, 2.901274764753072, 3.773701286241157, 4.655719763696663, 5.269786022459248, 2.4790767007589074, 2.916216577936816, 4.856758426165487, 4.29881239030386, 2.6788003390793804, 2.860638918866951, 3.5287364092169557, 3.521432713293936, 3.4275709553121407, 3.867943300803731, 3.5794095265953803, 2.510407652835159, 3.9223426348459305, 4.120310019459863, 3.22703372990145, 2.89186012107926]",3626.198587656021
37,0.1,200,[2.01311881],"197.4843506002092, 795.7538658887987, 1404.2247934646252, 1998.0215459104497, 2637.958493904302, 2930.256458922961",600,"[3.0748984849339926, 2.6331209758257885, 3.5333042454026233, 3.4571953312612744, 2.488993762385293, 3.5039613181019216, 4.189878001631298, 3.2328294973468816, 2.7039906849504414, 2.630789880464759, 3.789884708386191, 3.544165244854193, 3.3376517670280563, 2.694862449027501, 3.4985146852819966, 3.688137514926538, 4.4790298263838295, 3.0241280348969424, 4.200321023710948, 4.189007864445736, 3.3368481032816115, 2.5874229178526065, 3.4845772059414446, 3.8131126711260266, 3.3705909744311535, 3.041540724818478, 4.104341954114128, 2.5576042462140856, 2.365156467690368, 4.73855132494655, 3.111092444643043, 3.9100602100639135, 3.40821741554561, 2.728779197207644, 4.506172241778715, 2.5933080686435983, 3.615893363898126, 2.7830395304101594, 3.973148506716116, 3.1874563663854842]",3614.48219537735
38,0.1,200,[3.39987618],"191.5319809622411, 813.322714870928, 1388.926686728369, 1987.9650159507041, 2827.155406876656, 3060.145227390801",600,"[3.9723553300450454, 2.4757533354498413, 2.996515820367937, 3.8793724487340477, 4.499759966599538, 2.2678684478076576, 2.470672312377291, 4.414050505140981, 3.747382983984954, 3.8682102624450616, 3.3015533905307297, 3.3417930188479996, 2.522875168755233, 3.2989305753349596, 4.813484718021167, 2.8255046615556596, 4.199864639635443, 2.909610578888289, 3.0308922287133497, 3.039272294432253, 2.6597140880919388, 4.1647571102805765, 4.5443144108569, 3.7876858260213506, 2.5876359695449285, 3.3867762033058346, 3.7538463770959183, 2.487723383973193, 2.5907719486154854, 4.511343841474655, 2.522156229136698, 2.7757989794953377, 3.6630238114584617, 3.5132961105781124, 3.733440140663469, 2.7697011984393325, 3.7521608633981423, 3.668542703521455, 4.212273389062441, 2.813635723824857]",3626.094378232956
39,0.1,200,[4.90627694],"204.76784922977583, 780.8250833078887, 1405.4982846596072, 1828.747779383753, 2380.149802284184, 2968.136001460956",600,"[3.3842232336355775, 3.666292312822724, 2.805334587498089, 4.710094193880346, 4.500546293004543, 2.9175964807927364, 2.7149720021286923, 3.2783668291110746, 3.7562947478602524, 2.8101384962244857, 2.9719011007082194, 2.984371120768062, 3.1331447369544865, 3.9846219405879615, 2.961446983240153, 3.0707977727769014, 3.5107869560309877, 3.6544196731828165, 3.464895709274709, 4.714611293737652, 3.0500420301536115, 3.6871543080829774, 3.8073560916473723, 4.031550657147931, 4.254271511367651, 3.4884677710963508, 3.133644305551856, 2.3257333744623705, 2.97568551541139, 4.069526889291021, 3.7271147524637587, 3.1121432023878493, 4.2629914166855025, 3.3997742352480325, 3.5302804897884075, 4.027745390789729, 4.590051810849969, 2.1802608067485574, 3.0055924345397536, 3.1951289583941658]",3607.4875288009644
40,0.1,200,[3.70105232],"214.301170504273, 800.2702402215411, 1337.3295612985744, 2009.7060023725562, 2630.849502917047, 2916.042583073071",600,"[3.43973499326495, 4.599239404425061, 2.698672876948959, 2.768762966342475, 4.093572255607749, 4.483211404146171, 2.1469455855344837, 3.0126045120041414, 3.66506906396756, 3.869185105588901, 2.579670316061478, 4.2191380324198615, 2.87343844639204, 3.3943215779089995, 3.4986529344879567, 4.551738953931902, 4.2181684294416355, 3.1227384475617477, 3.0608340287381024, 2.8041025981954464, 5.398043922469084, 2.955981838290856, 4.629773709226373, 2.660808349022282, 3.3148898962070024, 3.5055427331419553, 4.991352658688636, 4.289450438850462, 4.1545591024389825, 3.982199816204696, 3.973828273975899, 2.9308724805102955, 5.186566245721288, 4.242719751709412, 3.9623936466395273, 3.902877866371025, 3.446436785749345, 3.3668193119645085, 2.7219159822270464, 2.610228524443926]",3622.4535534381866
41,0.1,200,[3.05133739],"197.713106692731, 876.8803321296967, 1397.5867608529288, 2012.5002529857748, 2716.3109866937098, 3126.9232060110867",600,"[3.2299482832003648, 2.9590810709368505, 2.617535411420463, 4.154923562162386, 4.101368407517793, 3.3313042786927816, 3.1011087636035413, 3.5556847126620275, 2.5035941309344647, 3.780654256419437, 2.822093862955497, 3.3056663656476855, 3.0011794849468054, 4.451479320447711, 3.242160897086064, 2.5179756667372715, 4.959394928898115, 2.9997767064125744, 4.478781279963035, 3.7027174477083435, 5.182900870814672, 2.5043475608608, 3.3934717640901146, 2.5446193223780207, 4.576606159766714, 3.5266940823674, 3.335321018065925, 2.426335480416568, 4.336236247022499, 2.941178930750626, 2.8183585162693374, 4.246948777971266, 3.356759986685646, 2.896406130310801, 4.00754518159211, 4.534599216552896, 2.9501450371198517, 2.66085659521074, 3.764476680587473, 3.7238398588545145]",3627.5751366615295
42,0.1,200,[2.59235943],"205.31925294472993, 790.2457229389639, 1373.2960733321904, 1944.795258196397, 2457.27758747334, 3248.584367461712",600,"[3.567707087742301, 4.717733272029145, 4.066558845191217, 2.928990605007183, 3.0080557666759007, 3.029505352632132, 4.540594211367385, 4.116440023184443, 2.7047557236463864, 3.0327777886473584, 4.794181428578415, 2.835358331238899, 3.1650806483012097, 3.700537053824489, 3.350202058483903, 3.6243945913337403, 3.1317879779771745, 2.950330983527277, 3.424775059082226, 3.1143034742954576, 2.9737515625733124, 3.8826466962971287, 2.837129480027892, 2.7285423952195655, 3.903947723496451, 2.7329451389807797, 2.1890706917447815, 4.775507358298781, 4.1059225397225925, 3.7358669494684325, 3.1100523917679213, 3.4630128372495212, 4.517328183321636, 3.736298294052297, 3.6939281352384246, 3.6140011499754654, 3.2403863915043543, 4.303153462900987, 2.767699042740352, 2.5919947699922155]",3602.6711065769196
43,0.1,200,[2.37415606],"210.76784015611872, 781.9671242275031, 1435.7466126977845, 2026.80617532329, 2638.601285185824, 3239.3153191678166",600,"[2.706904588128936, 4.142509225851471, 3.678965356871307, 2.9586379653484505, 2.989869230885618, 4.127324099203695, 3.233747905380894, 4.868347361372134, 2.6796899515389976, 2.5292329643823925, 4.046519455194056, 3.3572156946592506, 2.4007629810054456, 3.0141238327982096, 3.121535363788089, 3.430483519959172, 2.5551624832027833, 3.454282250507909, 3.5988965960940296, 4.526532671286986, 3.77921060651127, 2.228206541735662, 4.556766326567277, 2.8864560021414984, 3.4171111077642333, 3.9921564052091965, 2.376665342076296, 4.183610797716781, 3.483046433367883, 3.6166730333729307, 3.9793185357725465, 3.4651030783444003, 4.577707010246597, 3.7468818502138337, 4.1046336721514445, 3.174844101752436, 3.410419693891072, 2.804294680607024, 4.8133973348622705, 3.8578323360057216]",3622.202213048935
44,0.1,200,[1.76789031],"202.87361419773134, 811.1164250319607, 1446.0851760975593, 2005.78612271933, 2617.0469221649364, 3086.5847563699617",600,"[2.808656126220426, 4.660962727729024, 2.3636172988154587, 3.316311270665622, 3.35142768510695, 3.7902972491483853, 2.753118039543312, 3.7380126576190693, 3.0384099695119975, 2.4737431008208124, 4.02632647695612, 3.109547093312928, 4.273884023468331, 3.1076252209040285, 3.340720386258119, 3.0881891242502855, 3.765003347867056, 4.301153775556621, 5.198151425485613, 3.3132885646634826, 3.009273859474627, 3.0395426477073593, 4.062077538371861, 2.9023028398810142, 3.388319545288303, 4.202841833941897, 2.952292743243537, 2.824184734723291, 2.5446150537640775, 3.802644074279686, 2.6881394215499967, 2.7523547947460187, 3.441620350125819, 3.9708299567397765, 2.384567331151244, 3.196860742812609, 4.615062661055728, 2.961349099370517, 3.0662807596891217, 3.0234206578153193]",3619.662668943405
45,0.1,200,[3.05063404],"195.57668908241914, 869.0160124977878, 1371.5919993156729, 1911.649634229455, 2621.9814440265036, 3194.462532862696",600,"[2.83114005797548, 2.932432427944114, 4.038444051365544, 4.708716433544264, 3.7032420173996674, 4.187688226025555, 3.0726135125649026, 3.8760891324395548, 3.765549835521317, 2.6632236825449347, 3.8119474402025757, 3.126096357035526, 3.0036987105758697, 3.1178656568252285, 3.2837361860478667, 3.5820410307001276, 4.996388135096672, 3.769571335235848, 2.1119518495199707, 4.259440148057554, 5.391667668273791, 4.517321960221597, 2.8761353105983805, 2.3915060267570833, 3.2463886138092692, 3.7020478683467437, 2.722705315741969, 4.737574456726295, 2.589802983442231, 5.539121011598337, 4.136591855996171, 3.8745830273150146, 4.274106574298816, 3.1596764668077593, 3.011604053516982, 3.5855655677482594, 4.220135075372015, 4.338404780160047, 2.4546388253210516, 3.061902829449397]",3633.1508243083954
46,0.1,200,[2.93444396],"196.32850866461845, 808.0699432171705, 1431.3153645008667, 1915.019576322312, 2658.887083458968, 3007.6334584625597",600,"[4.990387159871455, 2.3597333133353686, 2.4567772211178465, 3.101967428084769, 4.1180894347990185, 2.989238133452046, 3.4169633164094653, 3.980750877201327, 2.811329370745158, 3.255396157579821, 2.51881103244797, 3.783119709251049, 3.0369799957332746, 4.703796801014792, 3.0427732969625843, 4.763638413986946, 2.341510711861025, 2.323408995351897, 3.968337236366573, 4.269892589018719, 4.081642351067114, 4.771543142683868, 3.2637342944827643, 2.888786538233156, 2.633532270472393, 2.6063957313898505, 4.231886034085183, 3.454298139282631, 2.7457115233332736, 4.246274201963002, 2.551693944464725, 4.027047129115016, 3.620216153108716, 3.5801443837212616, 3.1115143077412655, 2.517782233258891, 4.077348091251821, 5.400198647485193, 3.752372189980105, 3.312837847745627]",3609.6760540008545
47,0.1,200,[2.72786394],"204.87624578491145, 780.1068464164181, 1329.0184897681684, 1982.048465917521, 2641.875218314305, 3076.347307636336",600,"[3.36607224598322, 3.2209366492955316, 4.049488410414304, 3.7474234170151415, 3.045899048502777, 3.849883392581303, 4.352340592823777, 2.488992415633794, 3.4996073179433105, 2.9445339204224656, 3.5041413584132868, 2.759122543226222, 2.8378098854706337, 3.965293020752077, 2.7016792985765834, 2.884729589418279, 3.545414560192589, 5.054931597031076, 2.6577438039475334, 3.8180590119149267, 3.5977789291012945, 4.173641102886673, 3.6588130264754954, 2.728592431873549, 3.1762061832301995, 3.5035739235443706, 3.682881156959897, 2.8025553341273013, 5.955342772503454, 6.136783471851067, 3.3909185688750187, 4.63942654531166, 3.5064957142181448, 2.777167405188224, 2.6883655669090265, 3.0990387238973134, 3.495411628779646, 5.008413146436409, 2.1699948455233855, 4.698707503715819]",3603.8108224868774
48,0.1,200,[3.73289251],"202.97715708563268, 792.6881263701118, 1301.8699234388787, 1835.413971001524, 2505.4051638545993, 3164.2260236609904",600,"[3.8762517223365056, 2.58446787899212, 3.832760419494046, 2.8342984800445747, 2.871038255303065, 3.5295296140260217, 4.281945451142051, 2.5685283689960716, 3.9014269244868527, 2.298067108191613, 4.388966032916907, 2.4284625229244856, 4.045829836108365, 2.8004319943214773, 2.658713614410424, 3.574428597786985, 3.1728655901126865, 2.73226187432898, 3.8954003896003555, 3.0287270413008653, 3.4814373698207106, 2.8037286824998873, 2.830590720358606, 4.425139407352623, 2.5038206914233627, 4.221596426906118, 3.9585955389244845, 3.3082066009490543, 2.8317896360376396, 3.317154940177222, 3.7525404851299853, 2.792239136433394, 2.4794503097164866, 2.672890562755176, 3.673390986345181, 3.6801942245911436, 3.983307120646999, 3.484398183272977, 3.0025419827656314, 3.425388959749255]",3634.892648458481
49,0.1,200,[2.95547373],"207.5828948121368, 795.2058515200488, 1347.426840874674, 1927.144240815109, 2541.623218039691, 3081.6367379548083",600,"[4.409874624026085, 3.598891025648626, 4.749808694424253, 4.276878514630216, 4.377654993788845, 2.4146506052738776, 4.1277835993052046, 3.839003549278478, 2.9629601723187093, 2.9558509394980166, 3.6334360714179574, 2.486230331460632, 3.6250846415855036, 3.148937140420423, 3.2898703556014346, 4.728532757898438, 3.975808649014815, 2.2301753717277766, 2.414149449179227, 3.036978604409423, 3.5531185138477426, 4.835526999768074, 2.9619623515262665, 4.170098602016269, 2.4920817789657805, 2.7974213272954245, 4.330848432905381, 2.9931614930995423, 3.855247111007497, 3.3815752948477833, 3.5201009879511376, 3.2700442132764347, 4.500482408548033, 3.3477634296128596, 3.289329042021899, 2.807428677056925, 3.3577375676653287, 3.907215662865716, 2.7590261102859706, 2.9977594309725593]",3613.1293630599976
