,fbest,freq,intercept,r_value,slope,sol
0,[-2.84186331],"65.35602347112307, 361.72364886784317, 402.6185034183298, 654.620165282085, 1108.002491078222, 1131.3779636145132",-161.47832296583147,0.9732870959225067,223.4556539774812,0010100101001111101000110111010001111000
1,[-2.84186331],"65.35602347112307, 361.72364886784317, 402.6185034183298, 654.620165282085, 1108.002491078222, 1131.3779636145132",-161.47832296583147,0.9732870959225067,223.4556539774812,0010000100110001100111000010111011011000
2,[-2.84186331],"65.35602347112307, 361.72364886784317, 402.6185034183298, 654.620165282085, 1108.002491078222, 1131.3779636145132",-161.47832296583147,0.9732870959225067,223.4556539774812,0010101100010000000100101011011010100111
