,errorLimit,f1,fbest,freq,grad,nPop,sol,time
0,1,200,[7.40956568],"172.76003323612778, 807.0488074238527, 1400.442228743299, 1659.4274705279176, 2264.952666216745, 3200.309108606163",600,40,11111110110111111111111110101111011111111101111011010111111111111010111011011111111110111110111110011110111110111111100111111011111001101101101111111110111011111001101111010011111111111111001011111111111111011111111111111111111110011011111111101111101110111011111111111101111111111111110111011111011111101111010001111111111111111100111111111111111111011110111001110111111101111110011110111111111111111110110110111011110110010010110101101001011111111000110101111011000001001010110010010011001110010101101010011000010001000101011011110000011110000010101111000100110000110011011001001000000110100100100000001011101111110110100010011111000011000100110111010000100001000010011001110000000100100110010100000000101010100100100000000011010000000110000000010000010010000010000001000000001000010100110000010100,519478.4848971367
